"Variant id","Variant title",SKU,Barcode,"Product id","Product title","Product link",Vendor,Price,"Compare at price","Inventory Item ID","Cost per item","Variant Inventory Qty",Published
451390111749,"X Large",PBSWEATXL,,45016842245,"That’s My Crew(neck)",https:///products/that-s-my-crewneck,"Picky Bars",49.99,"49.99 ",452663148549,,0,active
632295718917,"Women's Small",PBSCHWAG_TH614WS,,56340938757,"Three Sisters Scoop Neck",https:///products/three-sisters-scoop-neck,"Picky Bars",25.00,"25.00 ",634104086533,,-1,active
632295751685,"Women's Medium",PBSCHWAG_TH614WM,,56340938757,"Three Sisters Scoop Neck",https:///products/three-sisters-scoop-neck,"Picky Bars",25.00,"25.00 ",634104152069,,-1,active
632295784453,"Women's Large",PBSCHWAG_TH614WL,,56340938757,"Three Sisters Scoop Neck",https:///products/three-sisters-scoop-neck,"Picky Bars",25.00,"25.00 ",634104184837,,-2,active
632295817221,"Women's X Large",PBSCHWAG_TH614WXL,,56340938757,"Three Sisters Scoop Neck",https:///products/three-sisters-scoop-neck,"Picky Bars",25.00,"25.00 ",634104217605,,-1,active
31588966989872,"Single Bar",AFN01,853982004265,57777881093,"Ah, Fudge Nuts!",https:///products/ah-fudge-nuts-energy-bar,"Chocolate & Peanut Butter",2.79,"2.79 ",33103604514864,,-66,active
31588967022640,"10 Bars",AFN10,853982004272,57777881093,"Ah, Fudge Nuts!",https:///products/ah-fudge-nuts-energy-bar,"Chocolate & Peanut Butter",26.95,"26.95 ",33103604547632,,-1740,active
31588983177264,"Single bar",AA01,853982004012,57786793989,"All-in Almond",https:///products/all-in-almond-energy-bar,"Almonds, Apricots & Chocolate Chips",2.79,"2.79 ",33103620702256,,-1890,active
31588983210032,"10 Bars",AA_10,853982004227,57786793989,"All-in Almond",https:///products/all-in-almond-energy-bar,"Almonds, Apricots & Chocolate Chips",26.95,"26.95 ",33103620735024,,-642,active
31588987273264,"Single Bar",BB01,853982004227,57807175685,"Blueberry Boomdizzle",https:///products/blueberry-boomdizzle-energy-bar,"Blueberries, Almonds & Vanilla",2.79,"2.79 ",33103624798256,,-1622,active
31588987306032,"10 Bars",BB10,853982004227,57807175685,"Blueberry Boomdizzle",https:///products/blueberry-boomdizzle-energy-bar,"Blueberries, Almonds & Vanilla",26.95,"26.95 ",33103624863792,,-1039,active
31588989075504,"Single Bar",CH01,853982004357,57813106693,"Chai And Catch Me",https:///products/chai-and-catch-me-energy-bar,"Almonds, Ginger & Cardamom",2.79,"2.79 ",33103626600496,,-1058,active
31588989108272,"10 Bars",CH_10,853982004364,57813106693,"Chai And Catch Me",https:///products/chai-and-catch-me-energy-bar,"Almonds, Ginger & Cardamom",26.95,"26.95 ",33103626633264,,-635,active
31588990255152,"Single Bar",CR01,853982004241,57818906629,"Cinnamon Roll'n",https:///products/cinnamon-rolln-energy-bar,"Peanuts, Raisins, Walnuts & Cinnamon",2.79,"2.79 ",33103627812912,,-2720,active
31588990320688,"10 Bars",CR10,853982004258,57818906629,"Cinnamon Roll'n",https:///products/cinnamon-rolln-energy-bar,"Peanuts, Raisins, Walnuts & Cinnamon",26.95,"26.95 ",33103627911216,,-631,active
31588991795248,"Single Bar",LMN01,853982004005,57824804869,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-energy-bar,"Peanut Butter, Fruit & Honey",2.79,"2.79 ",33103629320240,,-1572,active
31588991828016,"10 Bars",LMN10,853982004050,57824804869,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-energy-bar,"Peanut Butter, Fruit & Honey",26.95,"26.95 ",33103629353008,,-977,active
31588992974896,"Single Bar",MYW01,853982004289,57831358469,"Moroccan Your World",https:///products/moroccan-your-world-energy-bar,"Turmeric, Ginger & Pistachios",2.79,"2.79 ",33103630499888,,-795,active
31588993007664,"10 Bars",MYW_10,853982004050,57831358469,"Moroccan Your World",https:///products/moroccan-your-world-energy-bar,"Turmeric, Ginger & Pistachios",19.95,"19.95 ",33103630532656,,-620,active
31588994154544,"Single Bar",NS01,853982004029,57836208133,"Need for Seed",https:///products/need-for-seed-energy-bar,"Sunflower Butter, Honey & Chocolate",2.79,"2.79 ",33103631679536,,-1601,active
31588994187312,"10 Bars",NS10,853982004074,57836208133,"Need for Seed",https:///products/need-for-seed-energy-bar,"Sunflower Butter, Honey & Chocolate",26.95,"26.95 ",33103631712304,,-927,active
31588995235888,"Single Bar",SC01,853982004036,57841319941,"Smooth Caffeinator",https:///products/smooth-caffeinator-caffeine-energy-bar,"Hazelnuts, Chocolate & Coffee",2.79,"2.79 ",33103632826416,,-2475,active
31588995301424,"10 Bars",SC10,853982004067,57841319941,"Smooth Caffeinator",https:///products/smooth-caffeinator-caffeine-energy-bar,"Hazelnuts, Chocolate & Coffee",26.95,"26.95 ",33103632859184,,-961,active
1079044636677,"Single Serve Pouch",PO_9pack-P1,,103310884869,"9 Piece Oatmeal Mix Pack",https:///products/9-piece-mix-pack-oatmeal,"How 'Bout Dem Apples?, Can't Beet Chocolate, Game, Set, Matcha!",26.00,"26.00 ",1083354578949,,-661,draft
7351020585008,"Single Serve Cup",PO_9pack-C1,,103310884869,"9 Piece Oatmeal Mix Pack",https:///products/9-piece-mix-pack-oatmeal,"How 'Bout Dem Apples?, Can't Beet Chocolate, Game, Set, Matcha!",31.00,"31.00 ",7344767598640,,-61,draft
6882985017392,"Resealable Bag (4 servings)",PO_9pack-M1,,103310884869,"9 Piece Oatmeal Mix Pack",https:///products/9-piece-mix-pack-oatmeal,"How 'Bout Dem Apples?, Can't Beet Chocolate, Game, Set, Matcha!",89.00,"89.00 ",6872336138288,,-13,draft
31592911765552,"Single Pouch",BC-P1,853982004586,168631304240,"Can't Beet Chocolate",https:///products/cant-beet-chocolate-oatmeal,"Beet, Cacao, Chia Seeds & Almond",2.09,"2.99 ",33107565477936,,-645,active
31592911798320,"10 pouches",BC-P10,853982004586,168631304240,"Can't Beet Chocolate",https:///products/cant-beet-chocolate-oatmeal,"Beet, Cacao, Chia Seeds & Almond",20.93,"29.99 ",33107565510704,,-316,active
31592911241264,"Single pouch",GM-P1,853982004265,168669347888,"Game, Set, Matcha!",https:///products/game-set-matcha-oatmeal,"Matcha, Goji Berries, Pepitas & Cardamom",2.09,"2.99 ",33107564953648,,-3,active
31592911274032,"Carton (10 pouches)",GM-P10,853982004265,168669347888,"Game, Set, Matcha!",https:///products/game-set-matcha-oatmeal,"Matcha, Goji Berries, Pepitas & Cardamom",20.93,"29.99 ",33107564986416,,0,active
31592910880816,"Single pouch",DA-P1,853982004623,168676163632,"How ‘bout Dem Apples?",https:///products/how-bout-dem-apples-oatmeal,"Apple, Cinnamon, Chia Seeds & Ginger",2.09,"2.99 ",33107564658736,,-4173,active
31592910913584,"10 Pouches",DA-P10,853982004623,168676163632,"How ‘bout Dem Apples?",https:///products/how-bout-dem-apples-oatmeal,"Apple, Cinnamon, Chia Seeds & Ginger",20.93,"29.99 ",33107564691504,,-592,active
1392731422768,"Bag (8 servings)",DA-M1,853982004708,168747597872,"How ‘bout Dem Apples? [multi-serve bag]",https:///products/how-bout-dem-apples-3,"Apple, Cinnamon, Chia Seeds & Ginger",17.95,"17.95 ",1421386547248,,-1028,active
1392731455536,"Picky Club (10% off)",DA-M1_PC10,853982004708,168747597872,"How ‘bout Dem Apples? [multi-serve bag]",https:///products/how-bout-dem-apples-3,"Apple, Cinnamon, Chia Seeds & Ginger",16.16,"16.16 ",1421386580016,,-6800,active
1392731488304,"Picky Club (20% off)",DA-M1_PC20,,168747597872,"How ‘bout Dem Apples? [multi-serve bag]",https:///products/how-bout-dem-apples-3,"Apple, Cinnamon, Chia Seeds & Ginger",14.36,"14.36 ",1421386612784,,-9469,active
1392731521072,"Picky Club (30% off)",DA-M1_PC30,,168747597872,"How ‘bout Dem Apples? [multi-serve bag]",https:///products/how-bout-dem-apples-3,"Apple, Cinnamon, Chia Seeds & Ginger",12.57,"12.57 ",1421386645552,,-28832,active
1392842473520,"Bag (8 servings)",BC-M1,853982004586,168794751024,"Can't Beet Chocolate [multi-serve bag]",https:///products/cant-beet-chocolate-3,"Beet, Cacao, Chia Seeds & Almond",17.95,"17.95 ",1421497598000,,-979,active
1392842506288,"Picky Club (10% off)",BC-M1_PC10,,168794751024,"Can't Beet Chocolate [multi-serve bag]",https:///products/cant-beet-chocolate-3,"Beet, Cacao, Chia Seeds & Almond",16.16,"16.16 ",1421497630768,,-6352,active
1392842539056,"Picky Club (20% off)",BC-M1_PC20,,168794751024,"Can't Beet Chocolate [multi-serve bag]",https:///products/cant-beet-chocolate-3,"Beet, Cacao, Chia Seeds & Almond",14.36,"14.36 ",1421497663536,,-9010,active
1392842571824,"Picky Club (30% off)",BC-M1_PC30,,168794751024,"Can't Beet Chocolate [multi-serve bag]",https:///products/cant-beet-chocolate-3,"Beet, Cacao, Chia Seeds & Almond",12.57,"12.57 ",1421497696304,,-27810,active
1392870359088,"Bag (4 servings)",GM-M1,853982004265,168810446896,"Game, Set, Matcha! [4-serving bag]",https:///products/game-set-matcha-3,"Matcha, Goji Berries, Pepitas & Cardamom",9.99,"9.99 ",1421525516336,,-186,active
1392870391856,"Picky Club (10% off)",GM-M1_PC10,,168810446896,"Game, Set, Matcha! [4-serving bag]",https:///products/game-set-matcha-3,"Matcha, Goji Berries, Pepitas & Cardamom",8.99,"8.99 ",1421525549104,,-3289,active
1392870424624,"Picky Club (20% off)",GM-M1_PC20,,168810446896,"Game, Set, Matcha! [4-serving bag]",https:///products/game-set-matcha-3,"Matcha, Goji Berries, Pepitas & Cardamom",7.99,"7.99 ",1421525581872,,-4231,active
1392870457392,"Picky Club (30% off)",GM-M1_PC30,,168810446896,"Game, Set, Matcha! [4-serving bag]",https:///products/game-set-matcha-3,"Matcha, Goji Berries, Pepitas & Cardamom",6.99,"6.99 ",1421525614640,,-11949,active
39449884524592,"Trail Mix Fix / 1 Bag",TMF-M1,,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",17.95,"17.95 ",41544011120688,,-1791,active
39449887506480,"Trail Mix Fix / 3 Bags",TMF-M3,,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",47.95,"47.95 ",41544014102576,,-551,active
39449880789040,"Can't Beet Chocolate / 1 Bag",BC-M1,853982004692,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",17.95,"17.95 ",41544007385136,,-1021,active
39449881280560,"Can't Beet Chocolate / 3 Bags",BC-M3,853982004692,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",47.95,"47.95 ",41544007876656,,-221,active
31592916877360,"How 'Bout Dem Apples? / 1 Bag",DA-M1,,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",17.95,"17.95 ",33107570622512,,-1204,active
31592916910128,"How 'Bout Dem Apples? / 3 Bags",DA-M3,,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",47.95,"47.95 ",33107570753584,,-260,active
39449892618288,"Mix Pack / 3 Bags",OATS-M3,,529107812400,"Multi-serve Bags",https:///products/performance-oatmeal-multi-serve-bags,"Performance Oatmeal",47.95,"47.95 ",41544019214384,,-552,active
31592918286384,"Multi-serve bag",GM-M1,853982004715,529115349040,"Game, Set, Matcha!",https:///products/game-set-matcha-multi-serve-oatmeal,"Matcha, Goji Berries, Pepitas & Cardamom",9.99,"9.99 ",33107571998768,,0,active
31592918319152,"Multi-serve 3-pack",GM-M3,853982004715,529115349040,"Game, Set, Matcha!",https:///products/game-set-matcha-multi-serve-oatmeal,"Matcha, Goji Berries, Pepitas & Cardamom",29.97,"29.97 ",33107572031536,,0,active
31592918974512,"Multi-serve bag",DA-M1,853982004708,529116790832,"How ‘bout Dem Apples?",https:///products/apple-cinnamon-oatmeal-multi,"Apple, Cinnamon, Chia Seeds & Ginger",15.99,"15.99 ",33107572686896,,-602,draft
31592919007280,"Multi-serve 3-pack",DA-M3,853982004708,529116790832,"How ‘bout Dem Apples?",https:///products/apple-cinnamon-oatmeal-multi,"Apple, Cinnamon, Chia Seeds & Ginger",47.97,"47.97 ",33107572719664,,-218,draft
31658799824944,"Blue / Unisex S",FTD_S_BLUE,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",33177331925040,,0,active
31658800349232,"Blue / Unisex M",FTD_M_BLUE,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",33177332416560,,0,active
31658800775216,"Blue / Unisex L",FTD_L_BLUE,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",33177332875312,,0,active
31658802151472,"Blue / Unisex XL",FTD_XL_BLUE,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",33177335234608,,0,active
22156074745904,"Dark Grey / Women's S",FTD_WS_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581746106416,,0,active
22156076875824,"Dark Grey / Women's M",FTD_WM_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581748334640,,0,active
22156078645296,"Dark Grey / Women's L",FTD_WL_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581750267952,,0,active
22156078776368,"Dark Grey / Women's XL",FTD_WXL_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581750399024,,0,active
22155974541360,"Dark Grey / Unisex S",FTD_S_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581633908784,,0,active
22155974574128,"Dark Grey / Unisex M",FTD_M_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581633941552,,0,active
22155974606896,"Dark Grey / Unisex L",FTD_L_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581633974320,,0,active
22155974639664,"Dark Grey / Unisex XL",FTD_XL_GREY,,557752156208,"Feed The Dream T-Shirt",https:///products/feed-the-dream-tee,"Picky Bars",25.00,"25.00 ",22581634007088,,0,active
7275476385840,,LPW2018,,577132363824,"Picky Club Lifepoints Weekend",https:///products/picky-club-lifepoints-weekend,"Picky Bars",50.00,"50.00 ",7267300900912,,0,active
31593191243824,"Single-serve cup",BC-C1,853982004586,585777840176,"Can't Beet Chocolate",https:///products/cant-beet-chocolate-oatmeal-cup,"Beet, Cacao, Chia Seeds & Almond",2.99,"2.99 ",33107845709872,,1026,draft
31593192292400,"Single-serve cup",GM-C1,853982004265,594616778800,"Game, Set, Matcha!",https:///products/game-set-matcha-oatmeal-cup,"Matcha, Goji Berries, Pepitas & Cardamom",3.49,"3.49 ",33107846758448,,-966,active
31593192325168,"Cup 6-pack",GM-C6,853982004265,594616778800,"Game, Set, Matcha!",https:///products/game-set-matcha-oatmeal-cup,"Matcha, Goji Berries, Pepitas & Cardamom",20.94,"20.94 ",33107846791216,,-34,active
31593192357936,"Cup 12-pack",GM-C12,853982004265,594616778800,"Game, Set, Matcha!",https:///products/game-set-matcha-oatmeal-cup,"Matcha, Goji Berries, Pepitas & Cardamom",41.88,"41.88 ",33107846823984,,-9,active
31593193242672,"Trail Mix Fix / Single",TMF-C1,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",3.49,"3.49 ",33107847708720,,-2044,active
39449779470384,"Trail Mix Fix / Six Pack",TMF-C6,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",19.95,"19.95 ",41543906066480,,-867,active
39449785040944,"How 'Bout Dem Apples? / Single",DA-C1,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",3.49,"3.49 ",41543911637040,,-982,active
39449787760688,"How 'Bout Dem Apples? / Six Pack",DA-C6,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",19.95,"19.95 ",41543914356784,,-767,active
39449790447664,"Can't Beet Chocolate / Single",BC-C1,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",3.49,"3.49 ",41543917043760,,-617,active
39449792675888,"Can't Beet Chocolate / Six Pack",BC-C6,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",19.95,"19.95 ",41543919271984,,-408,active
39553092190256,"Mix Pack / Six Pack",OATS-C6,,594617860144,"Pop-up Cups",https:///products/performance-oatmeal-pop-up-cups,"Performance Oatmeal",19.95,"19.95 ",41648083370032,,-1193,active
7350742220848,"Single Serve Cup",BC-C1,853982004586,605483466800,"Can't Beet Chocolate [pop-up cup]",https:///products/cant-beet-chocolate-cups,"Beet, Cacao, Chia Seeds & Almond",3.49,"3.49 ",7344483106864,,-358,active
7350742253616,"Picky Club (10% off)",BC-C1_PC10,,605483466800,"Can't Beet Chocolate [pop-up cup]",https:///products/cant-beet-chocolate-cups,"Beet, Cacao, Chia Seeds & Almond",3.14,"3.14 ",7344483139632,,-3573,active
7350743990320,"Picky Club (20% off)",BC-C1_PC20,,605483466800,"Can't Beet Chocolate [pop-up cup]",https:///products/cant-beet-chocolate-cups,"Beet, Cacao, Chia Seeds & Almond",2.79,"2.79 ",7344484941872,,-3779,active
7350746808368,"Picky Club (30% off)",BC-C1_PC30,,605483466800,"Can't Beet Chocolate [pop-up cup]",https:///products/cant-beet-chocolate-cups,"Beet, Cacao, Chia Seeds & Almond",2.44,"2.44 ",7344487858224,,-10577,active
7350752706608,"Single Serve Cup",GM-C1,853982004265,605491068976,"Game, Set, Matcha! [cup]",https:///products/game-set-matcha-cups,"Matcha, Goji Berries, Pepitas & Cardamom",3.49,"3.49 ",7344493920304,,-306,active
7350752739376,"Picky Club (10% off)",GM-C1_PC10,,605491068976,"Game, Set, Matcha! [cup]",https:///products/game-set-matcha-cups,"Matcha, Goji Berries, Pepitas & Cardamom",3.14,"3.14 ",7344493953072,,-1066,active
7350754705456,"Picky Club (20% off)",GM-C1_PC20,,605491068976,"Game, Set, Matcha! [cup]",https:///products/game-set-matcha-cups,"Matcha, Goji Berries, Pepitas & Cardamom",2.79,"2.79 ",7344495984688,,-1229,active
7350755917872,"Picky Club (30% off)",GM-C1_PC30,,605491068976,"Game, Set, Matcha! [cup]",https:///products/game-set-matcha-cups,"Matcha, Goji Berries, Pepitas & Cardamom",2.44,"2.44 ",7344497229872,,-3084,active
7350760112176,"Single Serve Cup",DA-C1,853982004623,605494018096,"How ‘bout Dem Apples? [pop-up cup]",https:///products/how-bout-dem-apples-cups,"Apple, Cinnamon, Chia Seeds & Ginger",3.49,"3.49 ",7344501456944,,-1872,active
7350760144944,"Picky Club (10% off)",DA-C1_PC10,,605494018096,"How ‘bout Dem Apples? [pop-up cup]",https:///products/how-bout-dem-apples-cups,"Apple, Cinnamon, Chia Seeds & Ginger",3.14,"3.14 ",7344501489712,,-4874,active
7350761586736,"Picky Club (20% off)",DA-C1_PC20,,605494018096,"How ‘bout Dem Apples? [pop-up cup]",https:///products/how-bout-dem-apples-cups,"Apple, Cinnamon, Chia Seeds & Ginger",2.79,"2.79 ",7344502997040,,-5226,active
7350762045488,"Picky Club (30% off)",DA-C1_PC30,,605494018096,"How ‘bout Dem Apples? [pop-up cup]",https:///products/how-bout-dem-apples-cups,"Apple, Cinnamon, Chia Seeds & Ginger",2.44,"2.44 ",7344503488560,,-13238,active
7656238579760,Black,PBMERCH_SWIMCAP-BK,,732289138736,"Sasquatch Swim Cap",https:///products/swim-cap,"Picky Bars",11.00,"11.00 ",7684218191920,,0,active
7656201551920,"Royal Blue",PBMERCH_SWIMCAP-RB,,732289138736,"Sasquatch Swim Cap",https:///products/swim-cap,"Picky Bars",11.00,"11.00 ",7684170219568,,0,active
7656395243568,,PB-HFPINT-Black,,732335276080,"Trail Time Hydro Flask Pint",https:///products/hydro-flask-true-pint,"Picky Bars",30.00,"30.00 ",7684378460208,,0,active
7967935856688,,GEAYG5,,861442768944,"The Best We've Got",https:///products/give-em-all-ya-got,"Blueberry Boomdizzle, Cinnamon Roll'n, Chai and Catch Me, Lauren's Mega Nuts, Smooth Caffeinator",13.75,"13.75 ",8279043702832,,-147,active
12432971530288,,BELIEVE15TEAL,9781937715892,1387819008048,"Believe Training Journal",https:///products/believe-training-journal-2018-autographed,"Picky Bars",21.95,"21.95 ",12690162450480,,-1,active
12432975855664,,BELIEVE15SNOW,,1387819991088,"Believe Training Journal, Special Edition",https:///products/believe-training-journal-special-edition-white-autographed,"Picky Bars",24.99,"24.99 ",12690176573488,,0,active
13597405249584,"Buy Now / Women's Small",PBSCHWAG_ILCWS,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383803440,,-3,active
13597405282352,"Buy Now / Women's Medium",PBSCHWAG_ILCWM,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383836208,,-2,active
13597405315120,"Buy Now / Women's Large",PBSCHWAG_ILCWL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383868976,,0,active
13597405347888,"Buy Now / Women's X Large",PBSCHWAG_ILCWXL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383901744,,0,active
13597405380656,"Buy Now / Unisex Small",PBSCHWAG_ILCUS,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383934512,,0,active
13597405413424,"Buy Now / Unisex Medium",PBSCHWAG_ILCUM,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712383967280,,0,active
13597405446192,"Buy Now / Unisex Large",PBSCHWAG_ILCUL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712384000048,,-1,active
13597405478960,"Buy Now / Unisex X Large",PBSCHWAG_ILCUXL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13712384032816,,-1,active
13585134092336,"add to Club box / Women's Small",PBSCHWAG_ILCWS,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967004208,,-7,active
13585134125104,"add to Club box / Women's Medium",PBSCHWAG_ILCWM,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967036976,,-9,active
13585134157872,"add to Club box / Women's Large",PBSCHWAG_ILCWL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967069744,,-3,active
13585134190640,"add to Club box / Women's X Large",PBSCHWAG_ILCWXL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967102512,,-2,active
13585134223408,"add to Club box / Unisex Small",PBSCHWAG_ILCUS,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967135280,,-3,active
13585134256176,"add to Club box / Unisex Medium",PBSCHWAG_ILCUM,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967168048,,-7,active
13585134288944,"add to Club box / Unisex Large",PBSCHWAG_ILCUL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967200816,,-6,active
13585134321712,"add to Club box / Unisex X Large",PBSCHWAG_ILCUXL,,1479259783216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-pack,"Picky Bars",22.50,"22.50 ",13688967233584,,-2,active
13585490640944,,PBSCHWAG_SB,,1479686127664,"I Love Carbs Button+Sticker",https:///products/i-love-carbs-button-sticker,"Picky Bars",3.00,"3.00 ",13689728303152,,-100,active
13597484482608,"Buy Now / Women's Small",PBSCHWAG_ILCWS,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606429232,,-2,draft
13597484515376,"Buy Now / Women's Medium",PBSCHWAG_ILCWM,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606462000,,-6,draft
13597484548144,"Buy Now / Women's Large",PBSCHWAG_ILCWL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606494768,,-1,draft
13597484580912,"Buy Now / Women's X Large",PBSCHWAG_ILCWXL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606527536,,0,draft
13597484613680,"Buy Now / Unisex Small",PBSCHWAG_ILCUS,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606593072,,0,draft
13597484646448,"Buy Now / Unisex Medium",PBSCHWAG_ILCUM,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606625840,,-2,draft
13597484679216,"Buy Now / Unisex Large",PBSCHWAG_ILCUL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606658608,,0,draft
13597484711984,"Buy Now / Unisex X Large",PBSCHWAG_ILCUXL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606691376,,-1,draft
13597484744752,"add to Club box / Women's Small",PBSCHWAG_ILCWS,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606724144,,-10,draft
13597484777520,"add to Club box / Women's Medium",PBSCHWAG_ILCWM,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606756912,,-10,draft
13597484810288,"add to Club box / Women's Large",PBSCHWAG_ILCWL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606789680,,-3,draft
13597484843056,"add to Club box / Women's X Large",PBSCHWAG_ILCWXL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606822448,,-1,draft
13597484875824,"add to Club box / Unisex Small",PBSCHWAG_ILCUS,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606855216,,-5,draft
13597484908592,"add to Club box / Unisex Medium",PBSCHWAG_ILCUM,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606887984,,-3,draft
