Internal ID,inventory_item_id,quantity,Internal ID,location_id
73,34039421632578,0,73,7
73,34039421632578,0,73,8
73,34039421632578,0,73,9
73,34039421632578,0,73,11
73,34039421632578,0,73,10
73,34039421632578,0,73,15
73,34039421632578,0,73,16
73,34039421632578,0,73,12
73,34039421632578,0,73,14
73,34039421632578,0,73,13
73,34039421632578,0,73,18
73,34039421632578,0,73,2
74,16068006641730,0,74,1
74,16068006641730,0,74,2
74,16068006641730,0,74,3
74,16068006641730,0,74,5
74,16068006641730,0,74,7
74,16068006641730,0,74,8
74,16068006641730,0,74,13
74,16068006641730,0,74,11
74,16068006641730,0,74,10
74,16068006641730,0,74,15
74,16068006641730,0,74,16
74,16068006641730,0,74,12
74,16068006641730,0,74,14
74,16068006641730,0,74,9
79,34041063505986,0,79,1
79,34041063505986,0,79,2
79,34041063505986,1,79,3
79,34041063505986,0,79,5
79,34041063505986,0,79,7
79,34041063505986,0,79,8
79,34041063505986,0,79,13
79,34041063505986,0,79,11
79,34041063505986,0,79,10
79,34041063505986,0,79,15
79,34041063505986,0,79,16
79,34041063505986,0,79,12
79,34041063505986,0,79,14
79,34041063505986,0,79,9
84,32972374474818,0,84,1
84,32972374474818,6,84,2
84,32972374474818,0,84,3
84,32972374474818,0,84,5
84,32972374474818,0,84,7
84,32972374474818,0,84,8
84,32972374474818,0,84,9
84,32972374474818,0,84,11
84,32972374474818,0,84,10
84,32972374474818,0,84,15
84,32972374474818,0,84,16
84,32972374474818,0,84,12
84,32972374474818,0,84,14
84,32972374474818,0,84,13
85,34262822977602,9,85,1
85,34262822977602,1,85,2
85,34262822977602,0,85,3
85,34262822977602,0,85,5
85,34262822977602,0,85,7
85,34262822977602,0,85,8
85,34262822977602,0,85,13
85,34262822977602,0,85,11
85,34262822977602,0,85,10
85,34262822977602,0,85,15
85,34262822977602,0,85,16
85,34262822977602,0,85,12
85,34262822977602,0,85,14
85,34262822977602,0,85,9
86,32972377096258,16,86,1
86,32972377096258,90,86,17
86,32972377096258,315,86,3
86,32972377096258,0,86,5
86,32972377096258,0,86,7
86,32972377096258,0,86,8
86,32972377096258,0,86,9
86,32972377096258,0,86,11
86,32972377096258,0,86,10
86,32972377096258,1,86,15
86,32972377096258,1,86,16
86,32972377096258,1,86,12
86,32972377096258,2,86,14
86,32972377096258,2,86,13
86,32972377096258,66,86,18
86,32972377096258,42,86,2
88,34040148230210,0,88,11
88,34040148230210,0,88,10
88,34040148230210,0,88,15
88,34040148230210,0,88,16
88,34040148230210,0,88,12
88,34040148230210,0,88,14
88,34040148230210,0,88,9
88,34040148230210,0,88,1
88,34040148230210,0,88,2
88,34040148230210,0,88,3
88,34040148230210,0,88,5
88,34040148230210,0,88,7
88,34040148230210,0,88,8
88,34040148230210,0,88,13
89,34040147509314,0,89,1
89,34040147509314,0,89,2
89,34040147509314,0,89,3
89,34040147509314,0,89,5
89,34040147509314,0,89,7
89,34040147509314,0,89,8
89,34040147509314,0,89,13
89,34040147509314,0,89,11
89,34040147509314,0,89,10
89,34040147509314,0,89,15
89,34040147509314,0,89,16
89,34040147509314,0,89,12
89,34040147509314,0,89,14
89,34040147509314,40,89,9
92,34226963120194,4,92,1
92,34226963120194,1,92,18
92,34226963120194,0,92,3
92,34226963120194,0,92,5
92,34226963120194,0,92,7
92,34226963120194,0,92,8
92,34226963120194,0,92,9
92,34226963120194,0,92,11
92,34226963120194,0,92,10
92,34226963120194,0,92,15
92,34226963120194,0,92,16
92,34226963120194,0,92,12
92,34226963120194,0,92,14
92,34226963120194,0,92,13
92,34226963120194,0,92,2
93,34172004073538,0,93,9
93,34172004073538,0,93,11
93,34172004073538,0,93,10
93,34172004073538,0,93,15
93,34172004073538,0,93,16
93,34172004073538,0,93,12
93,34172004073538,0,93,8
93,34172004073538,0,93,13
93,34172004073538,0,93,1
93,34172004073538,0,93,2
93,34172004073538,0,93,3
93,34172004073538,0,93,5
93,34172004073538,0,93,7
93,34172004073538,0,93,14
97,34032392372290,0,97,14
97,34032392372290,0,97,13
97,34032392372290,0,97,1
97,34032392372290,0,97,2
97,34032392372290,0,97,3
97,34032392372290,0,97,5
97,34032392372290,0,97,12
97,34032392372290,0,97,8
97,34032392372290,0,97,9
97,34032392372290,0,97,11
97,34032392372290,0,97,10
97,34032392372290,0,97,15
97,34032392372290,0,97,16
97,34032392372290,0,97,7
115,34039412228162,10,115,1
115,34039412228162,0,115,2
115,34039412228162,0,115,3
115,34039412228162,0,115,5
115,34039412228162,0,115,7
115,34039412228162,0,115,8
115,34039412228162,0,115,9
115,34039412228162,0,115,11
115,34039412228162,0,115,10
115,34039412228162,0,115,15
115,34039412228162,0,115,16
115,34039412228162,0,115,12
115,34039412228162,0,115,14
115,34039412228162,0,115,13
117,32972372934722,0,117,1
117,32972372934722,0,117,2
117,32972372934722,0,117,3
117,32972372934722,0,117,5
117,32972372934722,0,117,7
117,32972372934722,0,117,8
117,32972372934722,0,117,9
117,32972372934722,0,117,11
117,32972372934722,0,117,10
117,32972372934722,0,117,15
117,32972372934722,0,117,16
117,32972372934722,0,117,12
117,32972372934722,0,117,14
117,32972372934722,0,117,13
120,32362852155458,0,120,11
120,32362852155458,0,120,10
120,32362852155458,0,120,15
120,32362852155458,0,120,16
120,32362852155458,0,120,12
120,32362852155458,0,120,14
120,32362852155458,0,120,13
120,32362852155458,3,120,1
120,32362852155458,0,120,2
120,32362852155458,0,120,3
120,32362852155458,0,120,5
120,32362852155458,0,120,7
120,32362852155458,0,120,8
120,32362852155458,0,120,9
121,32352108773442,0,121,1
121,32352108773442,0,121,2
121,32352108773442,0,121,3
121,32352108773442,0,121,5
121,32352108773442,0,121,7
121,32352108773442,0,121,8
121,32352108773442,0,121,9
121,32352108773442,0,121,11
121,32352108773442,0,121,10
121,32352108773442,0,121,15
121,32352108773442,0,121,13
121,32352108773442,0,121,16
121,32352108773442,0,121,12
121,32352108773442,0,121,14
122,32352102285378,0,122,1
122,32352102285378,0,122,2
122,32352102285378,0,122,3
122,32352102285378,0,122,5
122,32352102285378,0,122,7
122,32352102285378,0,122,8
122,32352102285378,0,122,9
122,32352102285378,0,122,11
122,32352102285378,0,122,10
122,32352102285378,0,122,15
122,32352102285378,0,122,16
122,32352102285378,0,122,12
122,32352102285378,0,122,14
122,32352102285378,0,122,13
123,31550400921666,3,123,1
123,31550400921666,1,123,2
123,31550400921666,0,123,3
123,31550400921666,0,123,5
123,31550400921666,0,123,7
123,31550400921666,0,123,8
123,31550400921666,0,123,9
123,31550400921666,0,123,11
123,31550400921666,0,123,10
123,31550400921666,0,123,15
123,31550400921666,0,123,16
123,31550400921666,0,123,12
123,31550400921666,0,123,14
123,31550400921666,0,123,13
124,17276780216386,8,124,1
124,17276780216386,36,124,2
124,17276780216386,203,124,3
124,17276780216386,0,124,5
124,17276780216386,0,124,7
124,17276780216386,0,124,8
124,17276780216386,0,124,9
124,17276780216386,0,124,11
124,17276780216386,0,124,10
124,17276780216386,0,124,15
124,17276780216386,0,124,13
124,17276780216386,0,124,16
124,17276780216386,0,124,12
124,17276780216386,0,124,14
124,17276780216386,47,124,17
124,17276780216386,6,124,18
125,17276761669698,0,125,9
125,17276761669698,0,125,11
125,17276761669698,0,125,10
125,17276761669698,0,125,15
125,17276761669698,0,125,16
125,17276761669698,0,125,12
125,17276761669698,0,125,14
125,17276761669698,0,125,13
125,17276761669698,40,125,17
125,17276761669698,40,125,18
125,17276761669698,0,125,1
125,17276761669698,7,125,2
125,17276761669698,390,125,3
125,17276761669698,0,125,5
125,17276761669698,0,125,7
125,17276761669698,0,125,8
126,17276667592770,0,126,9
126,17276667592770,0,126,10
126,17276667592770,0,126,11
126,17276667592770,0,126,15
126,17276667592770,0,126,16
126,17276667592770,0,126,12
126,17276667592770,0,126,14
126,17276667592770,0,126,13
126,17276667592770,0,126,1
126,17276667592770,0,126,2
126,17276667592770,0,126,3
126,17276667592770,0,126,5
126,17276667592770,0,126,7
126,17276667592770,0,126,8
127,34040922112066,2,127,1
127,34040922112066,0,127,2
127,34040922112066,0,127,3
127,34040922112066,0,127,5
127,34040922112066,0,127,7
127,34040922112066,0,127,8
127,34040922112066,0,127,9
127,34040922112066,0,127,11
127,34040922112066,0,127,10
127,34040922112066,0,127,15
127,34040922112066,0,127,16
127,34040922112066,0,127,12
127,34040922112066,0,127,14
127,34040922112066,0,127,13
127,34040922112066,20,127,17
127,34040922112066,0,127,18
128,16482359017538,0,128,1
128,16482359017538,0,128,2
128,16482359017538,0,128,3
128,16482359017538,0,128,5
128,16482359017538,0,128,7
128,16482359017538,0,128,8
128,16482359017538,0,128,9
128,16482359017538,0,128,11
128,16482359017538,0,128,10
128,16482359017538,0,128,15
128,16482359017538,0,128,16
128,16482359017538,0,128,12
128,16482359017538,0,128,14
128,16482359017538,0,128,13
129,16482300493890,0,129,1
129,16482300493890,1,129,2
129,16482300493890,0,129,3
129,16482300493890,0,129,5
129,16482300493890,0,129,7
129,16482300493890,0,129,8
129,16482300493890,0,129,9
129,16482300493890,0,129,11
129,16482300493890,0,129,10
129,16482300493890,0,129,12
129,16482300493890,0,129,15
129,16482300493890,0,129,16
129,16482300493890,0,129,14
129,16482300493890,0,129,13
169,34039424909378,0,169,1
169,34039424909378,50,169,2
169,34039424909378,409,169,3
169,34039424909378,0,169,5
169,34039424909378,0,169,7
169,34039424909378,0,169,8
169,34039424909378,0,169,9
169,34039424909378,0,169,11
169,34039424909378,0,169,10
169,34039424909378,0,169,15
169,34039424909378,0,169,16
169,34039424909378,0,169,12
169,34039424909378,0,169,14
169,34039424909378,0,169,13
169,34039424909378,14,169,17
169,34039424909378,12,169,18
170,34039424352322,0,170,1
170,34039424352322,58,170,2
170,34039424352322,424,170,3
170,34039424352322,0,170,5
170,34039424352322,0,170,7
170,34039424352322,0,170,8
170,34039424352322,0,170,9
170,34039424352322,0,170,11
170,34039424352322,0,170,10
170,34039424352322,0,170,15
170,34039424352322,0,170,16
170,34039424352322,0,170,12
170,34039424352322,0,170,14
170,34039424352322,0,170,13
170,34039424352322,15,170,17
170,34039424352322,15,170,18
171,34041044762690,0,171,1
171,34041044762690,25,171,2
171,34041044762690,372,171,3
171,34041044762690,0,171,5
171,34041044762690,0,171,7
171,34041044762690,0,171,8
171,34041044762690,0,171,9
171,34041044762690,0,171,11
171,34041044762690,0,171,10
171,34041044762690,0,171,15
171,34041044762690,0,171,16
171,34041044762690,0,171,12
171,34041044762690,0,171,14
171,34041044762690,0,171,13
171,34041044762690,25,171,18
171,34041044762690,13,171,17
172,34041091391554,0,172,8
172,34041091391554,0,172,9
172,34041091391554,0,172,11
172,34041091391554,0,172,10
172,34041091391554,0,172,14
172,34041091391554,0,172,15
172,34041091391554,0,172,16
172,34041091391554,0,172,12
172,34041091391554,0,172,13
172,34041091391554,0,172,17
172,34041091391554,29,172,18
172,34041091391554,53,172,1
172,34041091391554,3,172,2
172,34041091391554,0,172,3
172,34041091391554,0,172,5
172,34041091391554,0,172,7
173,34040920899650,83,173,1
173,34040920899650,1,173,2
173,34040920899650,0,173,3
173,34040920899650,0,173,5
173,34040920899650,0,173,7
173,34040920899650,0,173,8
173,34040920899650,0,173,9
173,34040920899650,0,173,11
173,34040920899650,0,173,10
173,34040920899650,0,173,15
173,34040920899650,0,173,16
173,34040920899650,0,173,12
173,34040920899650,0,173,14
173,34040920899650,0,173,13
173,34040920899650,32,173,17
174,34039429955650,0,174,5
174,34039429955650,0,174,7
174,34039429955650,0,174,8
174,34039429955650,0,174,9
174,34039429955650,0,174,11
174,34039429955650,0,174,10
174,34039429955650,0,174,15
174,34039429955650,0,174,16
174,34039429955650,0,174,12
174,34039429955650,0,174,14
174,34039429955650,0,174,13
174,34039429955650,11,174,18
174,34039429955650,10,174,17
174,34039429955650,33,174,1
174,34039429955650,0,174,2
174,34039429955650,0,174,3
175,34039399055426,0,175,10
175,34039399055426,0,175,15
175,34039399055426,0,175,16
175,34039399055426,0,175,12
175,34039399055426,0,175,14
175,34039399055426,0,175,13
175,34039399055426,69,175,18
175,34039399055426,19,175,17
175,34039399055426,78,175,1
175,34039399055426,10,175,2
175,34039399055426,0,175,3
175,34039399055426,0,175,5
175,34039399055426,0,175,7
175,34039399055426,0,175,8
175,34039399055426,0,175,9
175,34039399055426,0,175,11
176,34039422124098,49,176,1
176,34039422124098,61,176,2
176,34039422124098,168,176,3
176,34039422124098,0,176,5
176,34039422124098,0,176,7
176,34039422124098,0,176,8
176,34039422124098,0,176,9
176,34039422124098,0,176,11
176,34039422124098,0,176,10
176,34039422124098,0,176,15
176,34039422124098,0,176,16
176,34039422124098,0,176,12
176,34039422124098,0,176,14
176,34039422124098,0,176,13
176,34039422124098,31,176,18
176,34039422124098,22,176,17
177,34041065701442,90,177,1
177,34041065701442,0,177,2
177,34041065701442,122,177,3
177,34041065701442,0,177,5
177,34041065701442,0,177,7
177,34041065701442,0,177,8
177,34041065701442,0,177,9
177,34041065701442,0,177,11
177,34041065701442,0,177,10
177,34041065701442,0,177,15
177,34041065701442,0,177,16
177,34041065701442,0,177,12
177,34041065701442,0,177,14
177,34041065701442,0,177,13
177,34041065701442,18,177,17
177,34041065701442,73,177,18
178,34041065340994,83,178,1
178,34041065340994,0,178,2
178,34041065340994,0,178,3
178,34041065340994,0,178,5
178,34041065340994,0,178,7
178,34041065340994,0,178,8
178,34041065340994,0,178,9
178,34041065340994,0,178,11
178,34041065340994,0,178,10
178,34041065340994,0,178,15
178,34041065340994,0,178,16
178,34041065340994,0,178,12
178,34041065340994,0,178,14
178,34041065340994,0,178,13
178,34041065340994,63,178,18
179,32972369690690,0,179,1
179,32972369690690,0,179,2
179,32972369690690,0,179,3
179,32972369690690,0,179,5
179,32972369690690,0,179,7
179,32972369690690,0,179,8
179,32972369690690,0,179,9
179,32972369690690,0,179,11
179,32972369690690,0,179,10
179,32972369690690,0,179,15
179,32972369690690,0,179,16
179,32972369690690,0,179,12
179,32972369690690,0,179,14
179,32972369690690,0,179,13
186,34040944689218,0,186,1
186,34040944689218,0,186,2
186,34040944689218,559,186,3
186,34040944689218,0,186,5
186,34040944689218,0,186,7
186,34040944689218,0,186,8
186,34040944689218,0,186,9
186,34040944689218,0,186,11
186,34040944689218,0,186,10
186,34040944689218,0,186,15
186,34040944689218,0,186,16
186,34040944689218,0,186,12
186,34040944689218,0,186,14
186,34040944689218,0,186,13
186,34040944689218,23,186,17
186,34040944689218,25,186,18
187,34039394336834,156,187,1
187,34039394336834,0,187,2
187,34039394336834,944,187,3
187,34039394336834,0,187,5
187,34039394336834,0,187,7
187,34039394336834,0,187,8
187,34039394336834,0,187,9
187,34039394336834,0,187,11
187,34039394336834,0,187,10
187,34039394336834,0,187,14
187,34039394336834,0,187,15
187,34039394336834,0,187,16
187,34039394336834,0,187,12
187,34039394336834,0,187,13
187,34039394336834,20,187,17
187,34039394336834,68,187,18
188,17197466386498,1,188,1
188,17197466386498,7,188,2
188,17197466386498,365,188,3
188,17197466386498,0,188,5
188,17197466386498,0,188,7
188,17197466386498,0,188,8
188,17197466386498,0,188,9
188,17197466386498,0,188,11
188,17197466386498,0,188,10
188,17197466386498,0,188,15
188,17197466386498,0,188,16
188,17197466386498,0,188,12
188,17197466386498,0,188,14
188,17197466386498,0,188,13
188,17197466386498,27,188,17
188,17197466386498,31,188,18
190,34032389980226,73,190,3
190,34032389980226,0,190,5
190,34032389980226,0,190,7
190,34032389980226,0,190,8
190,34032389980226,0,190,9
190,34032389980226,0,190,11
190,34032389980226,0,190,10
190,34032389980226,0,190,14
190,34032389980226,0,190,15
190,34032389980226,0,190,16
190,34032389980226,0,190,12
190,34032389980226,0,190,13
190,34032389980226,21,190,18
190,34032389980226,9,190,17
190,34032389980226,16,190,1
190,34032389980226,45,190,2
191,34032390504514,0,191,5
191,34032390504514,0,191,7
191,34032390504514,0,191,8
191,34032390504514,0,191,9
191,34032390504514,0,191,11
191,34032390504514,0,191,10
191,34032390504514,0,191,15
191,34032390504514,0,191,16
191,34032390504514,0,191,12
191,34032390504514,0,191,14
191,34032390504514,0,191,13
191,34032390504514,15,191,18
191,34032390504514,6,191,17
191,34032390504514,9,191,1
191,34032390504514,3,191,2
191,34032390504514,0,191,3
192,34041094209602,13,192,1
192,34041094209602,4,192,2
192,34041094209602,0,192,3
192,34041094209602,0,192,5
192,34041094209602,0,192,7
192,34041094209602,0,192,8
192,34041094209602,0,192,9
192,34041094209602,0,192,11
192,34041094209602,0,192,10
192,34041094209602,0,192,15
192,34041094209602,0,192,16
192,34041094209602,0,192,12
192,34041094209602,0,192,14
192,34041094209602,0,192,13
192,34041094209602,9,192,17
192,34041094209602,26,192,18
193,34041093619778,1,193,1
193,34041093619778,0,193,2
193,34041093619778,845,193,3
193,34041093619778,0,193,5
193,34041093619778,0,193,7
193,34041093619778,0,193,8
193,34041093619778,0,193,9
193,34041093619778,0,193,11
193,34041093619778,0,193,10
193,34041093619778,0,193,14
193,34041093619778,0,193,15
193,34041093619778,0,193,16
193,34041093619778,0,193,12
193,34041093619778,0,193,13
193,34041093619778,9,193,17
193,34041093619778,10,193,18
194,34041094373442,13,194,1
194,34041094373442,1,194,2
194,34041094373442,39,194,3
194,34041094373442,0,194,5
194,34041094373442,0,194,7
194,34041094373442,0,194,8
194,34041094373442,0,194,9
194,34041094373442,0,194,11
194,34041094373442,0,194,10
194,34041094373442,0,194,15
194,34041094373442,0,194,16
194,34041094373442,0,194,12
194,34041094373442,0,194,14
194,34041094373442,0,194,13
194,34041094373442,5,194,17
194,34041094373442,17,194,18
195,34041093783618,2,195,1
195,34041093783618,36,195,2
195,34041093783618,496,195,3
195,34041093783618,0,195,5
195,34041093783618,0,195,7
195,34041093783618,0,195,8
195,34041093783618,0,195,9
195,34041093783618,0,195,11
195,34041093783618,0,195,10
195,34041093783618,0,195,15
195,34041093783618,0,195,16
195,34041093783618,0,195,12
195,34041093783618,0,195,14
195,34041093783618,0,195,13
195,34041093783618,16,195,17
195,34041093783618,0,195,18
196,34039365173314,8,196,1
196,34039365173314,10,196,2
196,34039365173314,0,196,3
196,34039365173314,0,196,5
196,34039365173314,0,196,7
196,34039365173314,0,196,8
196,34039365173314,0,196,9
196,34039365173314,0,196,11
196,34039365173314,0,196,10
196,34039365173314,0,196,15
196,34039365173314,0,196,16
196,34039365173314,0,196,12
196,34039365173314,0,196,14
196,34039365173314,0,196,13
196,34039365173314,0,196,17
196,34039365173314,2,196,18
197,34039363371074,1,197,1
197,34039363371074,0,197,2
197,34039363371074,893,197,3
197,34039363371074,0,197,5
197,34039363371074,0,197,7
197,34039363371074,0,197,8
197,34039363371074,0,197,9
197,34039363371074,0,197,11
197,34039363371074,0,197,10
197,34039363371074,0,197,15
197,34039363371074,0,197,16
197,34039363371074,0,197,12
197,34039363371074,0,197,14
197,34039363371074,0,197,13
197,34039363371074,10,197,17
197,34039363371074,15,197,18
200,32352128434242,0,200,3
200,32352128434242,0,200,5
200,32352128434242,19,200,1
200,32352128434242,21,200,17
200,32352128434242,12,200,18
200,32352128434242,0,200,13
200,32352128434242,0,200,14
200,32352128434242,0,200,12
200,32352128434242,0,200,16
200,32352128434242,0,200,15
200,32352128434242,0,200,10
200,32352128434242,0,200,11
200,32352128434242,0,200,9
200,32352128434242,0,200,8
200,32352128434242,0,200,7
200,32352128434242,1,200,2
201,32352118210626,49,201,18
201,32352118210626,25,201,17
201,32352118210626,0,201,13
